# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
464           	2.164354e-04	8.059938e-05	2.209855e-04	2.372806e-04
465           	2.167824e-04	8.054471e-05	2.209500e-04	2.371295e-04
466           	2.166359e-04	8.057847e-05	2.210732e-04	2.373574e-04
467           	2.169549e-04	8.050077e-05	2.210077e-04	2.370667e-04
468           	2.176135e-04	8.052810e-05	2.212067e-04	2.373545e-04
469           	2.173982e-04	8.054205e-05	2.210252e-04	2.372571e-04
470           	2.167721e-04	8.055641e-05	2.210030e-04	2.373931e-04
471           	2.167807e-04	8.047810e-05	2.209224e-04	2.370783e-04
472           	2.167447e-04	8.047332e-05	2.210396e-04	2.371522e-04
473           	2.169372e-04	8.042228e-05	2.209211e-04	2.369110e-04
474           	2.174202e-04	8.050025e-05	2.210993e-04	2.373353e-04
475           	2.169304e-04	8.045845e-05	2.209300e-04	2.371426e-04
476           	2.166978e-04	8.043493e-05	2.209011e-04	2.371025e-04
477           	2.169061e-04	8.039504e-05	2.208244e-04	2.369181e-04
478           	2.171632e-04	8.044867e-05	2.210334e-04	2.372345e-04
479           	2.169934e-04	8.039997e-05	2.210128e-04	2.369844e-04
480           	2.179809e-04	8.040518e-05	2.212218e-04	2.373369e-04
481           	2.177567e-04	8.040051e-05	2.210582e-04	2.372561e-04
482           	2.171138e-04	8.046278e-05	2.210862e-04	2.373576e-04
483           	2.166817e-04	8.039465e-05	2.209212e-04	2.369666e-04
484           	2.173130e-04	8.038095e-05	2.210536e-04	2.371078e-04
485           	2.176693e-04	8.033926e-05	2.211193e-04	2.370192e-04
486           	2.180267e-04	8.043294e-05	2.213676e-04	2.374554e-04
487           	2.171688e-04	8.042406e-05	2.211076e-04	2.371750e-04
488           	2.173018e-04	8.038225e-05	2.210676e-04	2.371708e-04
489           	2.176920e-04	8.033995e-05	2.210609e-04	2.370510e-04
490           	2.171877e-04	8.037415e-05	2.213043e-04	2.373401e-04
491           	2.166916e-04	8.034136e-05	2.208636e-04	2.365591e-04
492           	2.174026e-04	8.025256e-05	2.209078e-04	2.367752e-04
493           	2.171190e-04	8.026752e-05	2.207046e-04	2.366522e-04
494           	2.164709e-04	8.027124e-05	2.206333e-04	2.367088e-04
495           	2.165184e-04	8.025835e-05	2.205945e-04	2.365066e-04
496           	2.166302e-04	8.020523e-05	2.206535e-04	2.365018e-04
497           	2.170310e-04	8.017911e-05	2.206605e-04	2.363744e-04
498           	2.173056e-04	8.022800e-05	2.207964e-04	2.367886e-04
499           	2.167822e-04	8.024587e-05	2.206605e-04	2.366302e-04
500           	2.165071e-04	8.020710e-05	2.205753e-04	2.365400e-04
501           	2.166914e-04	8.015550e-05	2.205065e-04	2.363469e-04
502           	2.165758e-04	8.020741e-05	2.205790e-04	2.365567e-04
503           	2.164623e-04	8.015349e-05	2.205516e-04	2.363039e-04
504           	2.171360e-04	8.015624e-05	2.206675e-04	2.365559e-04
505           	2.171935e-04	8.017269e-05	2.206188e-04	2.365578e-04
506           	2.165073e-04	8.019356e-05	2.205825e-04	2.366937e-04
507           	2.166914e-04	8.014299e-05	2.204591e-04	2.363697e-04
508           	2.168371e-04	8.013779e-05	2.205760e-04	2.365352e-04
509           	2.170627e-04	8.009786e-05	2.205879e-04	2.364142e-04
510           	2.171345e-04	8.018572e-05	2.207294e-04	2.367496e-04
511           	2.165793e-04	8.015484e-05	2.204889e-04	2.364779e-04
512           	2.162919e-04	8.012668e-05	2.203943e-04	2.364842e-04
513           	2.167705e-04	8.009900e-05	2.204220e-04	2.363700e-04
514           	2.164784e-04	8.014378e-05	2.205612e-04	2.365663e-04
515           	2.165067e-04	8.006943e-05	2.204247e-04	2.362047e-04
516           	2.171591e-04	8.009159e-05	2.205536e-04	2.365115e-04
517           	2.171005e-04	8.011418e-05	2.204705e-04	2.365062e-04
518           	2.164920e-04	8.011878e-05	2.205047e-04	2.366521e-04
519           	2.164266e-04	8.005743e-05	2.203908e-04	2.363148e-04
520           	2.163970e-04	8.008045e-05	2.204787e-04	2.364277e-04
521           	2.167252e-04	8.003619e-05	2.204025e-04	2.362067e-04
522           	2.170006e-04	8.010963e-05	2.205785e-04	2.366522e-04
523           	2.168965e-04	8.009856e-05	2.204614e-04	2.365019e-04
524           	2.166782e-04	8.009772e-05	2.204947e-04	2.365322e-04
525           	2.168599e-04	8.007799e-05	2.204675e-04	2.363636e-04
526           	2.166886e-04	8.011745e-05	2.206051e-04	2.366289e-04
527           	2.168732e-04	8.005097e-05	2.205025e-04	2.362930e-04
528           	2.171638e-04	8.007281e-05	2.206634e-04	2.365876e-04
529           	2.169424e-04	8.008661e-05	2.205399e-04	2.365127e-04
530           	2.163737e-04	8.011303e-05	2.205253e-04	2.366163e-04
531           	2.163677e-04	8.003438e-05	2.203601e-04	2.362412e-04
532           	2.165792e-04	8.005159e-05	2.205063e-04	2.363894e-04
533           	2.170065e-04	8.003350e-05	2.205651e-04	2.362876e-04
534           	2.171325e-04	8.010024e-05	2.207369e-04	2.367259e-04
535           	2.167023e-04	8.006590e-05	2.204544e-04	2.364164e-04
536           	2.163716e-04	8.003547e-05	2.203880e-04	2.364412e-04
537           	2.169111e-04	8.000074e-05	2.203927e-04	2.363146e-04
538           	2.164989e-04	8.006587e-05	2.205806e-04	2.365742e-04
539           	2.162291e-04	7.999448e-05	2.204237e-04	2.361755e-04
540           	2.169553e-04	8.002512e-05	2.205377e-04	2.364961e-04
541           	2.171041e-04	8.001826e-05	2.204422e-04	2.364530e-04
542           	2.163967e-04	8.007323e-05	2.204822e-04	2.366408e-04
543           	2.164470e-04	8.002360e-05	2.203890e-04	2.363148e-04
544           	2.164997e-04	7.999990e-05	2.204773e-04	2.364060e-04
545           	2.170860e-04	7.993994e-05	2.204092e-04	2.361935e-04
546           	2.172081e-04	8.002622e-05	2.206383e-04	2.366714e-04
547           	2.165986e-04	8.002900e-05	2.204621e-04	2.364602e-04
548           	2.163372e-04	8.002210e-05	2.203948e-04	2.364619e-04
549           	2.166149e-04	7.994809e-05	2.202958e-04	2.362095e-04
550           	2.163734e-04	8.000931e-05	2.204116e-04	2.364654e-04
551           	2.164318e-04	7.995566e-05	2.203498e-04	2.361708e-04
552           	2.169621e-04	7.996584e-05	2.204935e-04	2.364402e-04
553           	2.169330e-04	7.997072e-05	2.203857e-04	2.363907e-04
554           	2.164178e-04	8.001276e-05	2.203948e-04	2.366050e-04
555           	2.164963e-04	7.996525e-05	2.202957e-04	2.362822e-04
556           	2.164144e-04	7.995801e-05	2.204179e-04	2.364053e-04
557           	2.168310e-04	7.989916e-05	2.204016e-04	2.362072e-04
558           	2.170590e-04	8.000056e-05	2.206086e-04	2.366351e-04
559           	2.164817e-04	7.999095e-05	2.203494e-04	2.363609e-04
560           	2.162586e-04	7.997585e-05	2.203273e-04	2.363678e-04
561           	2.167344e-04	7.993486e-05	2.203635e-04	2.362418e-04
562           	2.164050e-04	7.999265e-05	2.205272e-04	2.365264e-04
563           	2.165041e-04	7.993761e-05	2.203938e-04	2.361575e-04
564           	2.172974e-04	7.995965e-05	2.205591e-04	2.365053e-04
565           	2.173393e-04	7.995915e-05	2.204651e-04	2.364854e-04
566           	2.164794e-04	8.000475e-05	2.204981e-04	2.366452e-04
567           	2.166227e-04	7.995814e-05	2.204277e-04	2.363374e-04
568           	2.168105e-04	7.997625e-05	2.205693e-04	2.365056e-04
569           	2.171032e-04	7.992707e-05	2.204996e-04	2.362782e-04
570           	2.171455e-04	8.001478e-05	2.206493e-04	2.366834e-04
571           	2.168195e-04	7.998720e-05	2.204652e-04	2.364546e-04
572           	2.163447e-04	7.995563e-05	2.203815e-04	2.364343e-04
573           	2.167501e-04	7.991640e-05	2.203212e-04	2.362475e-04
574           	2.167199e-04	7.996565e-05	2.205064e-04	2.365314e-04
575           	2.166809e-04	7.989761e-05	2.204294e-04	2.362069e-04
576           	2.168341e-04	7.992490e-05	2.205306e-04	2.364924e-04
577           	2.164946e-04	7.991676e-05	2.203166e-04	2.363260e-04
578           	2.160586e-04	7.995573e-05	2.202822e-04	2.364526e-04
579           	2.163997e-04	7.988220e-05	2.202316e-04	2.361789e-04
580           	2.167443e-04	7.990950e-05	2.204393e-04	2.363945e-04
581           	2.171558e-04	7.989224e-05	2.204884e-04	2.362879e-04
582           	2.171239e-04	7.995708e-05	2.206387e-04	2.366930e-04
583           	2.167732e-04	7.992149e-05	2.203375e-04	2.363733e-04
584           	2.163304e-04	7.992186e-05	2.202760e-04	2.363845e-04
585           	2.167431e-04	7.988735e-05	2.202937e-04	2.362529e-04
586           	2.163892e-04	7.991636e-05	2.204298e-04	2.364976e-04
587           	2.163413e-04	7.982864e-05	2.202695e-04	2.360897e-04
588           	2.170410e-04	7.989284e-05	2.204477e-04	2.364023e-04
589           	2.168046e-04	7.991768e-05	2.203955e-04	2.363851e-04
590           	2.161637e-04	7.994625e-05	2.203809e-04	2.365250e-04
591           	2.162697e-04	7.987624e-05	2.202234e-04	2.361540e-04
592           	2.164365e-04	7.987700e-05	2.203398e-04	2.363022e-04
593           	2.168621e-04	7.984578e-05	2.203633e-04	2.361937e-04
594           	2.170603e-04	7.992755e-05	2.205958e-04	2.366430e-04
595           	2.166074e-04	7.990946e-05	2.204158e-04	2.363998e-04
596           	2.161956e-04	7.990296e-05	2.203505e-04	2.363769e-04
597           	2.166905e-04	7.985697e-05	2.202738e-04	2.361715e-04
598           	2.164092e-04	7.993238e-05	2.204510e-04	2.364555e-04
599           	2.166061e-04	7.988379e-05	2.204271e-04	2.361922e-04
600           	2.172621e-04	7.990778e-05	2.205803e-04	2.365069e-04
601           	2.172366e-04	7.989327e-05	2.204268e-04	2.364204e-04
602           	2.165502e-04	7.994579e-05	2.204376e-04	2.365688e-04
603           	2.163936e-04	7.990570e-05	2.203523e-04	2.362635e-04
604           	2.163628e-04	7.988000e-05	2.204179e-04	2.364031e-04
605           	2.169212e-04	7.981259e-05	2.203853e-04	2.361887e-04
606           	2.170202e-04	7.991215e-05	2.205608e-04	2.366021e-04
607           	2.164679e-04	7.989539e-05	2.203045e-04	2.363319e-04
608           	2.161557e-04	7.987619e-05	2.202560e-04	2.363355e-04
609           	2.167311e-04	7.983110e-05	2.203024e-04	2.362111e-04
610           	2.164533e-04	7.989026e-05	2.204586e-04	2.364965e-04
611           	2.166282e-04	7.983409e-05	2.203130e-04	2.361544e-04
612           	2.173326e-04	7.988482e-05	2.204907e-04	2.364996e-04
613           	2.172855e-04	7.987373e-05	2.204047e-04	2.364517e-04
614           	2.162743e-04	7.989661e-05	2.203565e-04	2.365530e-04
615           	2.159786e-04	7.983020e-05	2.201810e-04	2.361586e-04
616           	2.163704e-04	7.984010e-05	2.202878e-04	2.362548e-04
617           	2.168360e-04	7.979613e-05	2.203434e-04	2.361325e-04
618           	2.170565e-04	7.989349e-05	2.205595e-04	2.366409e-04
619           	2.167180e-04	7.989508e-05	2.203667e-04	2.364144e-04
620           	2.162665e-04	7.985477e-05	2.203002e-04	2.363899e-04
621           	2.167341e-04	7.979779e-05	2.202292e-04	2.361988e-04
622           	2.166598e-04	7.989213e-05	2.204424e-04	2.365045e-04
623           	2.166970e-04	7.985306e-05	2.204209e-04	2.362361e-04
624           	2.169660e-04	7.985642e-05	2.205412e-04	2.365126e-04
625           	2.168668e-04	7.983745e-05	2.203465e-04	2.363631e-04
626           	2.163041e-04	7.990370e-05	2.203645e-04	2.365098e-04
627           	2.163437e-04	7.985104e-05	2.202987e-04	2.362061e-04
628           	2.163504e-04	7.985033e-05	2.203894e-04	2.363103e-04
629           	2.167647e-04	7.980746e-05	2.203550e-04	2.361479e-04
630           	2.171436e-04	7.988915e-05	2.205616e-04	2.365873e-04
631           	2.166571e-04	7.986995e-05	2.203783e-04	2.363682e-04
632           	2.160973e-04	7.985201e-05	2.202975e-04	2.363929e-04
633           	2.164395e-04	7.980692e-05	2.202595e-04	2.361983e-04
634           	2.162290e-04	7.986048e-05	2.203807e-04	2.364090e-04
635           	2.165240e-04	7.978002e-05	2.202673e-04	2.360745e-04
636           	2.172178e-04	7.984478e-05	2.204750e-04	2.364464e-04
637           	2.171026e-04	7.986870e-05	2.204331e-04	2.364457e-04
638           	2.161825e-04	7.988292e-05	2.203652e-04	2.365385e-04
639           	2.163621e-04	7.980467e-05	2.202094e-04	2.361677e-04
640           	2.166477e-04	7.983823e-05	2.203450e-04	2.363253e-04
641           	2.169678e-04	7.980589e-05	2.203801e-04	2.361998e-04
642           	2.170932e-04	7.986295e-05	2.205287e-04	2.366320e-04
643           	2.167155e-04	7.983349e-05	2.203177e-04	2.364019e-04
644           	2.162995e-04	7.982647e-05	2.202824e-04	2.363626e-04
645           	2.164991e-04	7.979181e-05	2.202288e-04	2.361596e-04
646           	2.163699e-04	7.985180e-05	2.203634e-04	2.364594e-04
647           	2.166089e-04	7.977931e-05	2.203019e-04	2.361425e-04
648           	2.169302e-04	7.980303e-05	2.204325e-04	2.364227e-04
649           	2.167391e-04	7.981174e-05	2.202687e-04	2.363416e-04
650           	2.163040e-04	7.986604e-05	2.202959e-04	2.364940e-04
651           	2.165648e-04	7.981282e-05	2.202811e-04	2.362336e-04
652           	2.166304e-04	7.982228e-05	2.204377e-04	2.364074e-04
653           	2.167688e-04	7.977507e-05	2.203669e-04	2.361831e-04
654           	2.169866e-04	7.987611e-05	2.205369e-04	2.365632e-04
655           	2.165633e-04	7.985425e-05	2.203510e-04	2.363360e-04
656           	2.162454e-04	7.982333e-05	2.202835e-04	2.363506e-04
657           	2.168520e-04	7.978894e-05	2.202900e-04	2.362518e-04
658           	2.166113e-04	7.986758e-05	2.204822e-04	2.365090e-04
659           	2.164174e-04	7.980761e-05	2.203691e-04	2.361476e-04
660           	2.169334e-04	7.983379e-05	2.204627e-04	2.364583e-04
661           	2.170473e-04	7.982432e-05	2.203604e-04	2.364017e-04
662           	2.161791e-04	7.985240e-05	2.203443e-04	2.365216e-04
663           	2.160191e-04	7.978881e-05	2.201820e-04	2.361465e-04
664           	2.162767e-04	7.980107e-05	2.202952e-04	2.362518e-04
665           	2.168028e-04	7.975044e-05	2.203434e-04	2.361211e-04
666           	2.168863e-04	7.984230e-05	2.205204e-04	2.365697e-04
667           	2.163957e-04	7.982716e-05	2.202545e-04	2.363146e-04
668           	2.160760e-04	7.981518e-05	2.201796e-04	2.362964e-04
669           	2.166019e-04	7.975595e-05	2.201897e-04	2.361473e-04
670           	2.165252e-04	7.981936e-05	2.203703e-04	2.364616e-04
671           	2.167641e-04	7.977859e-05	2.203508e-04	2.362183e-04
672           	2.171608e-04	7.980336e-05	2.205312e-04	2.365116e-04
673           	2.169996e-04	7.978889e-05	2.203219e-04	2.363383e-04
674           	2.161687e-04	7.985228e-05	2.202746e-04	2.364794e-04
675           	2.161838e-04	7.979642e-05	2.202057e-04	2.361805e-04
676           	2.161925e-04	7.976887e-05	2.202734e-04	2.362594e-04
677           	2.167154e-04	7.971043e-05	2.202316e-04	2.360896e-04
678           	2.170481e-04	7.983210e-05	2.204553e-04	2.365541e-04
679           	2.165772e-04	7.984006e-05	2.203528e-04	2.364066e-04
680           	2.164486e-04	7.981449e-05	2.203354e-04	2.364565e-04
681           	2.169697e-04	7.976437e-05	2.203138e-04	2.362921e-04
682           	2.165122e-04	7.983896e-05	2.204754e-04	2.364839e-04
683           	2.163330e-04	7.978301e-05	2.203223e-04	2.361021e-04
684           	2.169331e-04	7.979540e-05	2.204339e-04	2.363863e-04
685           	2.168769e-04	7.978750e-05	2.203708e-04	2.363773e-04
686           	2.161350e-04	7.984468e-05	2.203556e-04	2.364766e-04
687           	2.163320e-04	7.978837e-05	2.202209e-04	2.361262e-04
688           	2.166222e-04	7.981092e-05	2.203501e-04	2.363322e-04
689           	2.169538e-04	7.977209e-05	2.203902e-04	2.362395e-04
690           	2.169231e-04	7.982871e-05	2.205359e-04	2.366187e-04
691           	2.165018e-04	7.979844e-05	2.203185e-04	2.363615e-04
692           	2.164522e-04	7.982257e-05	2.202999e-04	2.364066e-04
693           	2.167799e-04	7.979189e-05	2.203033e-04	2.362609e-04
694           	2.163875e-04	7.982696e-05	2.204205e-04	2.365022e-04
695           	2.166317e-04	7.974604e-05	2.203206e-04	2.361746e-04
696           	2.169269e-04	7.978897e-05	2.204450e-04	2.364259e-04
697           	2.166848e-04	7.979428e-05	2.202839e-04	2.363154e-04
698           	2.162652e-04	7.982972e-05	2.202612e-04	2.364635e-04
699           	2.164993e-04	7.976194e-05	2.202197e-04	2.361986e-04
700           	2.163324e-04	7.976490e-05	2.203389e-04	2.363165e-04
701           	2.166035e-04	7.972233e-05	2.202557e-04	2.360873e-04
702           	2.168861e-04	7.981675e-05	2.204207e-04	2.365347e-04
703           	2.165742e-04	7.979061e-05	2.202796e-04	2.363535e-04
704           	2.163445e-04	7.978162e-05	2.202635e-04	2.363728e-04
705           	2.166216e-04	7.975201e-05	2.202327e-04	2.362200e-04
706           	2.164092e-04	7.983226e-05	2.203698e-04	2.364634e-04
707           	2.165383e-04	7.975755e-05	2.203051e-04	2.361388e-04
708           	2.170134e-04	7.978529e-05	2.204474e-04	2.364515e-04
709           	2.170453e-04	7.980705e-05	2.203788e-04	2.364425e-04
710           	2.162633e-04	7.983111e-05	2.203999e-04	2.365298e-04
711           	2.163632e-04	7.976352e-05	2.202708e-04	2.361666e-04
712           	2.167054e-04	7.980194e-05	2.204146e-04	2.363677e-04
713           	2.171052e-04	7.976268e-05	2.204257e-04	2.362520e-04
714           	2.169692e-04	7.985035e-05	2.205705e-04	2.366053e-04
715           	2.164468e-04	7.981366e-05	2.203228e-04	2.363175e-04
716           	2.161505e-04	7.979445e-05	2.202179e-04	2.363139e-04
717           	2.166633e-04	7.975715e-05	2.202504e-04	2.362128e-04
718           	2.166547e-04	7.981884e-05	2.204331e-04	2.365200e-04
719           	2.168365e-04	7.977615e-05	2.204093e-04	2.362664e-04
720           	2.169982e-04	7.978880e-05	2.205404e-04	2.365237e-04
721           	2.168337e-04	7.976776e-05	2.203246e-04	2.363395e-04
722           	2.161861e-04	7.983370e-05	2.203011e-04	2.364901e-04
723           	2.162375e-04	7.977429e-05	2.202203e-04	2.361948e-04
724           	2.162223e-04	7.977671e-05	2.203120e-04	2.362618e-04
725           	2.166721e-04	7.971064e-05	2.202838e-04	2.360665e-04
726           	2.169934e-04	7.981661e-05	2.204600e-04	2.365477e-04
727           	2.167340e-04	7.981599e-05	2.203208e-04	2.363922e-04
728           	2.163398e-04	7.978946e-05	2.202897e-04	2.363798e-04
729           	2.165719e-04	7.972513e-05	2.202182e-04	2.361614e-04
730           	2.163910e-04	7.980954e-05	2.203340e-04	2.364127e-04
731           	2.163057e-04	7.975422e-05	2.202761e-04	2.361217e-04
732           	2.169156e-04	7.976104e-05	2.204039e-04	2.364097e-04
733           	2.170184e-04	7.976499e-05	2.203451e-04	2.364036e-04
734           	2.162667e-04	7.983550e-05	2.203564e-04	2.365260e-04
735           	2.161642e-04	7.978040e-05	2.202119e-04	2.361534e-04
736           	2.163819e-04	7.978258e-05	2.203012e-04	2.362800e-04
737           	2.171072e-04	7.973464e-05	2.203666e-04	2.361988e-04
738           	2.171503e-04	7.982490e-05	2.205992e-04	2.366259e-04
739           	2.164036e-04	7.981842e-05	2.203661e-04	2.363596e-04
740           	2.161534e-04	7.979913e-05	2.202670e-04	2.363468e-04
741           	2.166661e-04	7.973863e-05	2.202603e-04	2.361936e-04
742           	2.162798e-04	7.981804e-05	2.204045e-04	2.364050e-04
743           	2.163019e-04	7.976104e-05	2.203096e-04	2.360774e-04
744           	2.170955e-04	7.979479e-05	2.204381e-04	2.364056e-04
745           	2.170084e-04	7.978653e-05	2.203632e-04	2.363745e-04
746           	2.163701e-04	7.982320e-05	2.203425e-04	2.365113e-04
747           	2.165832e-04	7.978212e-05	2.203068e-04	2.362433e-04
748           	2.163530e-04	7.978082e-05	2.204155e-04	2.363454e-04
749           	2.166817e-04	7.973204e-05	2.203304e-04	2.361065e-04
750           	2.169060e-04	7.982427e-05	2.204799e-04	2.365420e-04
751           	2.167332e-04	7.979323e-05	2.203206e-04	2.363659e-04
752           	2.164032e-04	7.980991e-05	2.203116e-04	2.363823e-04
753           	2.165878e-04	7.976930e-05	2.202805e-04	2.362009e-04
754           	2.164347e-04	7.982500e-05	2.203789e-04	2.364538e-04
755           	2.167214e-04	7.974818e-05	2.203183e-04	2.361476e-04
756           	2.171483e-04	7.978602e-05	2.204717e-04	2.364543e-04
757           	2.171238e-04	7.981025e-05	2.203888e-04	2.364277e-04
758           	2.162292e-04	7.981006e-05	2.203645e-04	2.365382e-04
759           	2.162776e-04	7.973124e-05	2.202138e-04	2.361500e-04
760           	2.166092e-04	7.979408e-05	2.203387e-04	2.363346e-04
761           	2.170424e-04	7.975521e-05	2.203979e-04	2.362170e-04
762           	2.169806e-04	7.984094e-05	2.205600e-04	2.365843e-04
763           	2.165545e-04	7.981488e-05	2.203248e-04	2.363284e-04
764           	2.163435e-04	7.980565e-05	2.202558e-04	2.363421e-04
765           	2.168345e-04	7.977946e-05	2.203157e-04	2.362588e-04
766           	2.166659e-04	7.983377e-05	2.204936e-04	2.364904e-04
767           	2.166190e-04	7.976674e-05	2.203944e-04	2.361377e-04
768           	2.170754e-04	7.978957e-05	2.205158e-04	2.364455e-04
769           	2.168332e-04	7.979571e-05	2.203886e-04	2.363749e-04
770           	2.162387e-04	7.985714e-05	2.203753e-04	2.364785e-04
771           	2.165370e-04	7.978753e-05	2.203162e-04	2.361813e-04
772           	2.167020e-04	7.979694e-05	2.204514e-04	2.363456e-04
773           	2.169792e-04	7.976281e-05	2.204466e-04	2.361843e-04
774           	2.171550e-04	7.985239e-05	2.205700e-04	2.366102e-04
775           	2.170987e-04	7.983650e-05	2.204455e-04	2.364398e-04
776           	2.166081e-04	7.981631e-05	2.204118e-04	2.364441e-04
777           	2.168994e-04	7.976977e-05	2.203490e-04	2.362299e-04
778           	2.166928e-04	7.984332e-05	2.204731e-04	2.364888e-04
779           	2.166846e-04	7.978342e-05	2.204292e-04	2.362146e-04
780           	2.169890e-04	7.981384e-05	2.205098e-04	2.364494e-04
781           	2.168984e-04	7.979290e-05	2.203492e-04	2.363182e-04
782           	2.163655e-04	7.984350e-05	2.203205e-04	2.364739e-04
783           	2.164541e-04	7.979233e-05	2.202677e-04	2.362017e-04
784           	2.165983e-04	7.978950e-05	2.203749e-04	2.363121e-04
785           	2.172521e-04	7.974324e-05	2.203945e-04	2.361734e-04
786           	2.172410e-04	7.981485e-05	2.205941e-04	2.366341e-04
787           	2.164769e-04	7.980452e-05	2.203414e-04	2.363527e-04
788           	2.162449e-04	7.981444e-05	2.202400e-04	2.363422e-04
789           	2.169042e-04	7.975215e-05	2.202717e-04	2.362151e-04
790           	2.164907e-04	7.982792e-05	2.204466e-04	2.364591e-04
791           	2.165647e-04	7.977810e-05	2.203555e-04	2.361324e-04
792           	2.174646e-04	7.981890e-05	2.205169e-04	2.364712e-04
793           	2.174916e-04	7.981714e-05	2.204742e-04	2.364716e-04
794           	2.168241e-04	7.986778e-05	2.204972e-04	2.366116e-04
795           	2.167635e-04	7.983922e-05	2.204422e-04	2.363234e-04
796           	2.166180e-04	7.979881e-05	2.205098e-04	2.363933e-04
797           	2.170315e-04	7.972879e-05	2.204013e-04	2.361367e-04
798           	2.172268e-04	7.986245e-05	2.205795e-04	2.365580e-04
799           	2.166881e-04	7.985361e-05	2.204232e-04	2.363672e-04
800           	2.162455e-04	7.981042e-05	2.203230e-04	2.363257e-04
